year,wareki,month,day,text,forTransText,english,ov150words
1960,昭和35,8,1,足羽村が町制実施，足羽町となる〔県告示第471号〕.,足羽村が町制実施，足羽町となる,Ashiba Village is reorganized as a town and becomes Ashiba Town.,1
1960,昭和35,8,22,こぎ刺網全面禁止の県の措置に抗議し，若狭湾漁民大会開催〔福井県水産界史〕.,こぎ刺網全面禁止の県の措置に抗議し，若狭湾漁民大会開催,A Wakasa Bay fishermen's convention is held in protest against the prefectural ban on kogi-gill nets.,1
1960,昭和35,9,13,武生劇場と宝塚劇場の従業員，武生合同労組五十嵐キネマ分会を結成〔福井新聞〕.,武生劇場と宝塚劇場の従業員，武生合同労組五十嵐キネマ分会を結成,Employees of the Takefu Theater and Takarazuka Theater form the Igarashi Kinema Subcommittee of the Takefu United Labor Union.,1
1960,昭和35,9,22,県合繊転換指導委員会設立〔福井新聞〕.,県合繊転換指導委員会設立,Establishment of the Prefectural Synthetic Textile Conversion Guidance Committee.,1
1960,昭和35,9,24,福井市環状道路の建設工事着工〔福井新聞〕.,福井市環状道路の建設工事着工,Construction of Fukui City Ring Road begins.,1
1960,昭和35,9,29,県土木委員会，滝波川電源開発の県営施工を決定〔福井経済〕.,県土木委員会，滝波川電源開発の県営施工を決定,Prefectural Public Works Committee decides on prefectural construction of the Takinami River power supply development project.,1
1960,昭和35,9,,松岡町五領ケ島地区の分流(裏川)締切工事着工〔福井新聞〕.,松岡町五領ケ島地区の分流(裏川)締切工事着工,Construction of a cutoff for a branch (Urakawa River) in the Goryogeshima area of Matsuoka Town begins.,1
1960,昭和35,10,6,県水産試験場指導船，福井丸(115トン)進水〔福井県水産界史〕.,県水産試験場指導船，福井丸(115トン)進水,"Fukui Maru (115 tons), an instruction vessel of the Prefectural Fisheries Experiment Station, was launched.",1
1960,昭和35,10,8,河野村大谷で火災〔福井新聞〕.,河野村大谷で火災,"Fire in Oya, Kono Village",1
1960,昭和35,10,21,福井県漁業協同組合整備委員会設立〔福井県水産界史〕.,福井県漁業協同組合整備委員会設立,Fukui Prefecture Fishery Cooperative Association Development Committee established,1
1960,昭和35,10,24,児童福祉推進協議会結成〔福井県社会福祉事業発展史〕.,児童福祉推進協議会結成,Child Welfare Promotion Council formed,1
1960,昭和35,11,3,芦原ゴルフ場，芦原町浜坂に開業〔福井新聞〕.,芦原ゴルフ場，芦原町浜坂に開業,"Ashihara Golf Course opened in Hamasaka, Ashihara-cho.",1
1960,昭和35,11,9,福井市清掃センターの建設工事着工(～1961.8)〔福井新聞〕.,福井市清掃センターの建設工事着工(～1961.8),Construction of the Fukui City Cleaning Center begins (~1961.8),1
1960,昭和35,11,20,衆議院議員総選挙，植木庚子郎・福田一・堂森芳夫・薩摩雄次当選.,衆議院議員総選挙，植木庚子郎・福田一・堂森芳夫・薩摩雄次当選.,"Koko Ueki, Hajime Fukuda, Yoshio Domori, and Yuji Satsuma were elected to the House of Representatives in a general election.",1
1960,昭和35,11,28,福井市橋南地区の下水送水施設が完成〔福井新聞〕.,福井市橋南地区の下水送水施設が完成,Sewage water supply facilities in the Hashinami district of Fukui City are completed.,1
1960,昭和35,11,30,五十嵐キネマ分会，解雇処分にともなう紛争解決のあっせんを県地労委に申請(～1961.2.23)〔福井県地方労働委員会50年のあゆみ〕.,五十嵐キネマ分会，解雇処分にともなう紛争解決のあっせんを県地労委に申請(～1961.2.23),"Igarashi Kinema Subcommittee applies to the Prefectural Labor Relations Commission for mediation to resolve disputes over dismissals (~Feb. 23, 1961).",2
1960,昭和35,11,30,福井県精神薄弱者育成会設立〔福井県社会福祉事業発展史〕.,福井県精神薄弱者育成会設立,Fukui Prefecture Inclusion Association for the Mentally Demented is established.,1
1960,昭和35,12,2,勝山総合病院労組，給与のベースアップと年末手当を要求し総決起大会を開催(12.9，2時間の時限ストを実施)〔福井新聞〕.,勝山総合病院労組，給与のベースアップと年末手当を要求し総決起大会を開催(12.9，2時間の時限ストを実施),"Katsuyama General Hospital Labor Union holds a rally to demand higher salaries and year-end allowances (Dec. 9, 1961; a two-hour timed strike is held).",2
1960,昭和35,12,8,植木庚子郎，法務大臣就任(第2次池田内閣).,植木庚子郎，法務大臣就任(第2次池田内閣).,Koko Ueki becomes Minister of Justice (2nd Ikeda Cabinet).,1
1960,昭和35,12,15,越美北線福井・勝原間開通〔福井新聞〕.,越美北線福井・勝原間開通,The Echibihoku Line between Fukui and Katsuhara opens.,1
1960,昭和35,12,27,北陸地方開発促進法公布.,北陸地方開発促進法公布.,The Hokuriku Region Development Promotion Law is promulgated.,1
1960,昭和35,12,27,政府，国民所得倍増計画を閣議決定.,政府，国民所得倍増計画を閣議決定.,The government makes a cabinet decision on the National Income Doubling Plan.,1
1960,昭和35,,,この頃から越前海岸の各漁協組を中心に魚群探知機の導入がすすむ〔福井新聞〕.,この頃から越前海岸の各漁協組を中心に魚群探知機の導入がすすむ,"Around this time, fish finders are introduced mainly in fishing cooperatives along the Echizen coast.",1
1961,昭和36,1,1,大樟漁協，漁業協同組合整備促進法の適用をうける〔福井県水産界史〕.,大樟漁協，漁業協同組合整備促進法の適用をうける,Ohsho Fisheries Cooperative Association is granted the Law for Promotion of Fisheries Cooperative Association Development.,1
1961,昭和36,1,16,県総合開発審議会，福井県総合開発計画を答申〔地方自治30年の歩み〕.,県総合開発審議会，福井県総合開発計画を答申,The Fukui Prefecture Comprehensive Development Council reports on the Fukui Prefecture Comprehensive Development Plan.,1
1961,昭和36,1,,三国・芦原・金津環境衛生組合設置〔福井県町村自治名鑑〕.,三国・芦原・金津環境衛生組合設置,"Mikuni, Ashihara, and Kanazu Environmental Sanitation Association established.",1
1961,昭和36,1,,京福電鉄，本町タクシーと橋南タクシーを買収〔京福電気鉄道30年史〕.,京福電鉄，本町タクシーと橋南タクシーを買収,Keifuku Electric Railway acquires Honmachi Taxi and Hashinami Taxi.,1
1961,昭和36,2,1,県，滝波川電源開発計画策定〔福井経済〕.,県，滝波川電源開発計画策定,Fukui Prefectural Government formulates Takinami River Power Development Plan.,1
1961,昭和36,2,1,福井駅前商店街，午後9時のいっせい閉店を実施(3.15福井商店街連合会)〔福井新聞〕.,福井駅前商店街，午後9時のいっせい閉店を実施(3.15福井商店街連合会),"Fukui Station shopping district closes at 9 p.m. (March 15, Fukui Federation of Shopping District Associations).",1
1961,昭和36,2,4,県漁連，福井県漁業協同組合購買事業推進員設置要領を制定〔福井県水産界史〕.,県漁連，福井県漁業協同組合購買事業推進員設置要領を制定,Fukui Prefectural Fisheries Federation establishes guidelines for establishing Fukui Prefecture fisheries cooperative purchasing business promoters.,1
1961,昭和36,3,17,福井県漁業共済事業推進協議会を結成.福井県漁業共済事業推進員設置要領を制定〔福井県水産界史〕.,福井県漁業共済事業推進協議会を結成.福井県漁業共済事業推進員設置要領を制定,Fukui Prefecture Fishery Mutual Aid Business Promotion Council formed. Establishment of Fukui Prefecture Fishery Mutual Aid Business Promoters.,1
1961,昭和36,3,24,県眼鏡団地工業組合設立〔眼鏡工業団地診断報告書〕.,県眼鏡団地工業組合設立,Fukui Eyeglass Park Industrial Association established.,1
1961,昭和36,3,25,第1回北陸駅伝競争大会開催(福井・富山間157.2㎞)〔福井新聞〕.,第1回北陸駅伝競争大会開催(福井・富山間157.2㎞),First Hokuriku Ekiden Road Relay Race held (157.2 km between Fukui and Toyama).,1
1961,昭和36,3,27,県議会，奥越電源開発について北陸電力案支持を決議〔福井新聞〕.,県議会，奥越電源開発について北陸電力案支持を決議,Prefectural Assembly resolves to support Hokuriku Electric Power Company's proposal for the Oetsu Power Development Project.,1
1961,昭和36,4,1,坂井村が町制実施，坂井町となる〔県告示第143号〕.,坂井村が町制実施，坂井町となる,Sakai Village was reorganized as a town and renamed Sakai Town.,1
1961,昭和36,4,1,福井大学機械・電気学科をそれぞれ機械工学科・電気工学科と改称〔福井県教育百年史〕.,福井大学機械・電気学科をそれぞれ機械工学科・電気工学科と改称,"The departments of mechanical and electrical engineering at the University of Fukui are renamed the Department of Mechanical Engineering and the Department of Electrical Engineering, respectively.",2
1961,昭和36,4,5,電源開発株式会社，和泉村で奥越電源開発にともなう補償について説明.村民，電発案支持を表明〔福井経済〕.,電源開発株式会社，和泉村で奥越電源開発にともなう補償について説明.村民，電発案支持を表明,Ltd. explains compensation for the Oetsu power supply development in Izumi Village. Villagers express support for the DENPATSU proposal.,1
1961,昭和36,4,6,菱光サイジング株式会社労組結成をめぐり，県労評と全繊県支部が対立〔福井経済〕.,菱光サイジング株式会社労組結成をめぐり，県労評と全繊県支部が対立,The prefectural labor council and the Zensen prefectural branch are at odds over the formation of a labor union at Ryoko Sizing Co.,1
1961,昭和36,4,8,山甚繊維，賃上げ争議問題に関し県地労委へあっせんを申請〔福井県地方労働委員会50年のあゆみ〕.,山甚繊維，賃上げ争議問題に関し県地労委へあっせんを申請,Yamajin Textile applies to the Prefectural District Labor Relations Commission for mediation regarding a wage dispute.,1
